mH,DW_H4Pi,Br_HPiPi,theta,Br_HGluon,DW_Hmumu,Br_Hgaga,Br_Hee,Br_H4Pi,DW_Hss,Br_Hss,DW_Htautau,Br_Hcc,Decay_width_total,Br_HKK,DW_Hee,Br_Hmumu,Br_Htautau,DW_HGluon,ltime,DW_HKK,DW_HPiPi,DW_Hgaga,DW_Hcc
2.4,1e-40,1.77103e-27,0.000630957,0.645336,6.9319e-15,0.000230546,2.90515e-06,1.77103e-27,1.30808e-14,0.231664,1e-40,1.77103e-27,5.64644e-14,1.77103e-27,1.64037e-19,0.122766,1.77103e-27,3.64385e-14,3.49472,1e-40,1e-40,1.30177e-17,1e-40
2.4,1e-40,1.11744e-27,0.000794328,0.645336,1.09863e-14,0.000230546,2.90515e-06,1.11744e-27,2.07316e-14,0.231664,1e-40,1.11744e-27,8.949e-14,1.11744e-27,2.59982e-19,0.122766,1.11744e-27,5.77511e-14,2.20502,1e-40,1e-40,2.06316e-17,1e-40
2.4,1e-40,7.05059e-28,0.001,0.645336,1.74121e-14,0.000230546,2.90515e-06,7.05059e-28,3.28574e-14,0.231664,1e-40,7.05059e-28,1.41832e-13,7.05059e-28,4.12043e-19,0.122766,7.05059e-28,9.15294e-14,1.39127,1e-40,1e-40,3.26989e-17,1e-40
2.4,1e-40,4.44862e-28,0.00125893,0.645336,2.75964e-14,0.000230546,2.90515e-06,4.44862e-28,5.20755e-14,0.231664,1e-40,4.44862e-28,2.24789e-13,4.44862e-28,6.53045e-19,0.122766,4.44862e-28,1.45064e-13,0.877834,1e-40,1e-40,5.18242e-17,1e-40
2.4,1e-40,2.80689e-28,0.00158489,0.645336,4.37373e-14,0.000230546,2.90515e-06,2.80689e-28,8.25341e-14,0.231664,1e-40,2.80689e-28,3.56266e-13,2.80689e-28,1.03501e-18,0.122766,2.80689e-28,2.29911e-13,0.553876,1e-40,1e-40,8.21358e-17,1e-40
2.4,1e-40,1.77103e-28,0.00199526,0.645336,6.9319e-14,0.000230546,2.90515e-06,1.77103e-28,1.30808e-13,0.231664,1e-40,1.77103e-28,5.64644e-13,1.77103e-28,1.64037e-18,0.122766,1.77103e-28,3.64385e-13,0.349472,1e-40,1e-40,1.30177e-16,1e-40
2.4,1e-40,1.11744e-28,0.00251189,0.645336,1.09863e-13,0.000230546,2.90515e-06,1.11744e-28,2.07316e-13,0.231664,1e-40,1.11744e-28,8.949e-13,1.11744e-28,2.59982e-18,0.122766,1.11744e-28,5.77511e-13,0.220502,1e-40,1e-40,2.06316e-16,1e-40
2.4,1e-40,7.05059e-29,0.00316228,0.645336,1.74121e-13,0.000230546,2.90515e-06,7.05059e-29,3.28574e-13,0.231664,1e-40,7.05059e-29,1.41832e-12,7.05059e-29,4.12043e-18,0.122766,7.05059e-29,9.15294e-13,0.139127,1e-40,1e-40,3.26989e-16,1e-40
2.4,1e-40,4.44862e-29,0.00398107,0.645336,2.75964e-13,0.000230546,2.90515e-06,4.44862e-29,5.20755e-13,0.231664,1e-40,4.44862e-29,2.24789e-12,4.44862e-29,6.53045e-18,0.122766,4.44862e-29,1.45064e-12,0.0877834,1e-40,1e-40,5.18242e-16,1e-40
2.4,1e-40,2.80689e-29,0.00501187,0.645336,4.37373e-13,0.000230546,2.90515e-06,2.80689e-29,8.25341e-13,0.231664,1e-40,2.80689e-29,3.56266e-12,2.80689e-29,1.03501e-17,0.122766,2.80689e-29,2.29911e-12,0.0553876,1e-40,1e-40,8.21358e-16,1e-40
2.4,1e-40,1.77103e-29,0.00630957,0.645336,6.9319e-13,0.000230546,2.90515e-06,1.77103e-29,1.30808e-12,0.231664,1e-40,1.77103e-29,5.64644e-12,1.77103e-29,1.64037e-17,0.122766,1.77103e-29,3.64385e-12,0.0349472,1e-40,1e-40,1.30177e-15,1e-40
2.4,1e-40,1.11744e-29,0.00794328,0.645336,1.09863e-12,0.000230546,2.90515e-06,1.11744e-29,2.07316e-12,0.231664,1e-40,1.11744e-29,8.949e-12,1.11744e-29,2.59982e-17,0.122766,1.11744e-29,5.77511e-12,0.0220502,1e-40,1e-40,2.06316e-15,1e-40
2.4,1e-40,7.05059e-30,0.01,0.645336,1.74121e-12,0.000230546,2.90515e-06,7.05059e-30,3.28574e-12,0.231664,1e-40,7.05059e-30,1.41832e-11,7.05059e-30,4.12043e-17,0.122766,7.05059e-30,9.15294e-12,0.0139127,1e-40,1e-40,3.26989e-15,1e-40
2.4,1e-40,4.44862e-30,0.0125893,0.645336,2.75964e-12,0.000230546,2.90515e-06,4.44862e-30,5.20755e-12,0.231664,1e-40,4.44862e-30,2.24789e-11,4.44862e-30,6.53045e-17,0.122766,4.44862e-30,1.45064e-11,0.00877834,1e-40,1e-40,5.18242e-15,1e-40
2.4,1e-40,2.80689e-30,0.0158489,0.645336,4.37373e-12,0.000230546,2.90515e-06,2.80689e-30,8.25341e-12,0.231664,1e-40,2.80689e-30,3.56266e-11,2.80689e-30,1.03501e-16,0.122766,2.80689e-30,2.29911e-11,0.00553876,1e-40,1e-40,8.21358e-15,1e-40
2.4,1e-40,1.77103e-30,0.0199526,0.645336,6.9319e-12,0.000230546,2.90515e-06,1.77103e-30,1.30808e-11,0.231664,1e-40,1.77103e-30,5.64644e-11,1.77103e-30,1.64037e-16,0.122766,1.77103e-30,3.64385e-11,0.00349472,1e-40,1e-40,1.30177e-14,1e-40
2.4,1e-40,1.11744e-30,0.0251189,0.645336,1.09863e-11,0.000230546,2.90515e-06,1.11744e-30,2.07316e-11,0.231664,1e-40,1.11744e-30,8.949e-11,1.11744e-30,2.59982e-16,0.122766,1.11744e-30,5.77511e-11,0.00220502,1e-40,1e-40,2.06316e-14,1e-40
2.4,1e-40,7.05059e-31,0.0316228,0.645336,1.74121e-11,0.000230546,2.90515e-06,7.05059e-31,3.28574e-11,0.231664,1e-40,7.05059e-31,1.41832e-10,7.05059e-31,4.12043e-16,0.122766,7.05059e-31,9.15294e-11,0.00139127,1e-40,1e-40,3.26989e-14,1e-40
2.4,1e-40,4.44862e-31,0.0398107,0.645336,2.75964e-11,0.000230546,2.90515e-06,4.44862e-31,5.20755e-11,0.231664,1e-40,4.44862e-31,2.24789e-10,4.44862e-31,6.53045e-16,0.122766,4.44862e-31,1.45064e-10,0.000877834,1e-40,1e-40,5.18242e-14,1e-40
2.4,1e-40,2.80689e-31,0.0501187,0.645336,4.37373e-11,0.000230546,2.90515e-06,2.80689e-31,8.25341e-11,0.231664,1e-40,2.80689e-31,3.56266e-10,2.80689e-31,1.03501e-15,0.122766,2.80689e-31,2.29911e-10,0.000553876,1e-40,1e-40,8.21358e-14,1e-40
2.4,1e-40,1.77103e-31,0.0630957,0.645336,6.9319e-11,0.000230546,2.90515e-06,1.77103e-31,1.30808e-10,0.231664,1e-40,1.77103e-31,5.64644e-10,1.77103e-31,1.64037e-15,0.122766,1.77103e-31,3.64385e-10,0.000349472,1e-40,1e-40,1.30177e-13,1e-40
2.4,1e-40,1.11744e-31,0.0794328,0.645336,1.09863e-10,0.000230546,2.90515e-06,1.11744e-31,2.07316e-10,0.231664,1e-40,1.11744e-31,8.949e-10,1.11744e-31,2.59982e-15,0.122766,1.11744e-31,5.77511e-10,0.000220502,1e-40,1e-40,2.06316e-13,1e-40
2.4,1e-40,7.05059e-32,0.1,0.645336,1.74121e-10,0.000230546,2.90515e-06,7.05059e-32,3.28574e-10,0.231664,1e-40,7.05059e-32,1.41832e-09,7.05059e-32,4.12043e-15,0.122766,7.05059e-32,9.15294e-10,0.000139127,1e-40,1e-40,3.26989e-13,1e-40
2.4,1e-40,4.44862e-32,0.125893,0.645336,2.75964e-10,0.000230546,2.90515e-06,4.44862e-32,5.20755e-10,0.231664,1e-40,4.44862e-32,2.24789e-09,4.44862e-32,6.53045e-15,0.122766,4.44862e-32,1.45064e-09,8.77834e-05,1e-40,1e-40,5.18242e-13,1e-40
2.4,1e-40,2.80689e-32,0.158489,0.645336,4.37373e-10,0.000230546,2.90515e-06,2.80689e-32,8.25341e-10,0.231664,1e-40,2.80689e-32,3.56266e-09,2.80689e-32,1.03501e-14,0.122766,2.80689e-32,2.29911e-09,5.53876e-05,1e-40,1e-40,8.21358e-13,1e-40
2.4,1e-40,1.77103e-32,0.199526,0.645336,6.9319e-10,0.000230546,2.90515e-06,1.77103e-32,1.30808e-09,0.231664,1e-40,1.77103e-32,5.64644e-09,1.77103e-32,1.64037e-14,0.122766,1.77103e-32,3.64385e-09,3.49472e-05,1e-40,1e-40,1.30177e-12,1e-40
2.4,1e-40,1.11744e-32,0.251189,0.645336,1.09863e-09,0.000230546,2.90515e-06,1.11744e-32,2.07316e-09,0.231664,1e-40,1.11744e-32,8.949e-09,1.11744e-32,2.59982e-14,0.122766,1.11744e-32,5.77511e-09,2.20502e-05,1e-40,1e-40,2.06316e-12,1e-40
2.4,1e-40,7.05059e-33,0.316228,0.645336,1.74121e-09,0.000230546,2.90515e-06,7.05059e-33,3.28574e-09,0.231664,1e-40,7.05059e-33,1.41832e-08,7.05059e-33,4.12043e-14,0.122766,7.05059e-33,9.15294e-09,1.39127e-05,1e-40,1e-40,3.26989e-12,1e-40
2.4,1e-40,4.44862e-33,0.398107,0.645336,2.75964e-09,0.000230546,2.90515e-06,4.44862e-33,5.20755e-09,0.231664,1e-40,4.44862e-33,2.24789e-08,4.44862e-33,6.53045e-14,0.122766,4.44862e-33,1.45064e-08,8.77834e-06,1e-40,1e-40,5.18242e-12,1e-40
2.4,1e-40,2.80689e-33,0.501187,0.645336,4.37373e-09,0.000230546,2.90515e-06,2.80689e-33,8.25341e-09,0.231664,1e-40,2.80689e-33,3.56266e-08,2.80689e-33,1.03501e-13,0.122766,2.80689e-33,2.29911e-08,5.53876e-06,1e-40,1e-40,8.21358e-12,1e-40
2.4,1e-40,1.77103e-33,0.630957,0.645336,6.9319e-09,0.000230546,2.90515e-06,1.77103e-33,1.30808e-08,0.231664,1e-40,1.77103e-33,5.64644e-08,1.77103e-33,1.64037e-13,0.122766,1.77103e-33,3.64385e-08,3.49472e-06,1e-40,1e-40,1.30177e-11,1e-40
2.4,1e-40,1.11744e-33,0.794328,0.645336,1.09863e-08,0.000230546,2.90515e-06,1.11744e-33,2.07316e-08,0.231664,1e-40,1.11744e-33,8.949e-08,1.11744e-33,2.59982e-13,0.122766,1.11744e-33,5.77511e-08,2.20502e-06,1e-40,1e-40,2.06316e-11,1e-40
2.4,1e-40,7.05059e-34,1,0.645336,1.74121e-08,0.000230546,2.90515e-06,7.05059e-34,3.28574e-08,0.231664,1e-40,7.05059e-34,1.41832e-07,7.05059e-34,4.12043e-13,0.122766,7.05059e-34,9.15294e-08,1.39127e-06,1e-40,1e-40,3.26989e-11,1e-40
2.5,1e-40,6.32489e-14,1e-10,0.663129,1.81543e-28,0.000247387,2.71472e-06,6.32489e-14,3.50673e-28,0.221797,1e-40,6.32489e-14,1.58106e-27,6.32489e-14,4.29212e-33,0.114824,6.32489e-14,1.04844e-27,1.24807e+14,1e-40,1e-40,3.91132e-31,1e-40
2.5,1e-40,3.99073e-14,1.25893e-10,0.663129,2.87727e-28,0.000247387,2.71472e-06,3.99073e-14,5.55779e-28,0.221797,1e-40,3.99073e-14,2.5058e-27,3.99073e-14,6.80255e-33,0.114824,3.99073e-14,1.66167e-27,7.8748e+13,1e-40,1e-40,6.19903e-31,1e-40
2.5,1e-40,2.51798e-14,1.58489e-10,0.663129,4.56016e-28,0.000247387,2.71472e-06,2.51798e-14,8.80851e-28,0.221797,1e-40,2.51798e-14,3.97143e-27,2.51798e-14,1.07813e-32,0.114824,2.51798e-14,2.63357e-27,4.96866e+13,1e-40,1e-40,9.8248e-31,1e-40
2.5,1e-40,1.58874e-14,1.99526e-10,0.663129,7.22736e-28,0.000247387,2.71472e-06,1.58874e-14,1.39605e-27,0.221797,1e-40,1.58874e-14,6.2943e-27,1.58874e-14,1.70872e-32,0.114824,1.58874e-14,4.17393e-27,3.13501e+13,1e-40,1e-40,1.55713e-30,1e-40
2.5,1e-40,1.00243e-14,2.51189e-10,0.663129,1.14546e-27,0.000247387,2.71472e-06,1.00243e-14,2.2126e-27,0.221797,1e-40,1.00243e-14,9.97579e-27,1.00243e-14,2.70814e-32,0.114824,1.00243e-14,6.61523e-27,1.97806e+13,1e-40,1e-40,2.46788e-30,1e-40
2.5,1e-40,6.32489e-15,3.16228e-10,0.663129,1.81543e-27,0.000247387,2.71472e-06,6.32489e-15,3.50673e-27,0.221797,1e-40,6.32489e-15,1.58106e-26,6.32489e-15,4.29212e-32,0.114824,6.32489e-15,1.04844e-26,1.24807e+13,1e-40,1e-40,3.91132e-30,1e-40
2.5,1e-40,3.99073e-15,3.98107e-10,0.663129,2.87727e-27,0.000247387,2.71472e-06,3.99073e-15,5.55779e-27,0.221797,1e-40,3.99073e-15,2.5058e-26,3.99073e-15,6.80255e-32,0.114824,3.99073e-15,1.66167e-26,7.8748e+12,1e-40,1e-40,6.19903e-30,1e-40
2.5,1e-40,2.51798e-15,5.01187e-10,0.663129,4.56016e-27,0.000247387,2.71472e-06,2.51798e-15,8.80851e-27,0.221797,1e-40,2.51798e-15,3.97143e-26,2.51798e-15,1.07813e-31,0.114824,2.51798e-15,2.63357e-26,4.96866e+12,1e-40,1e-40,9.8248e-30,1e-40
2.5,1e-40,1.58874e-15,6.30957e-10,0.663129,7.22736e-27,0.000247387,2.71472e-06,1.58874e-15,1.39605e-26,0.221797,1e-40,1.58874e-15,6.2943e-26,1.58874e-15,1.70872e-31,0.114824,1.58874e-15,4.17393e-26,3.13501e+12,1e-40,1e-40,1.55713e-29,1e-40
2.5,1e-40,1.00243e-15,7.94328e-10,0.663129,1.14546e-26,0.000247387,2.71472e-06,1.00243e-15,2.2126e-26,0.221797,1e-40,1.00243e-15,9.97579e-26,1.00243e-15,2.70814e-31,0.114824,1.00243e-15,6.61523e-26,1.97806e+12,1e-40,1e-40,2.46788e-29,1e-40
2.5,1e-40,6.32489e-16,1e-09,0.663129,1.81543e-26,0.000247387,2.71472e-06,6.32489e-16,3.50673e-26,0.221797,1e-40,6.32489e-16,1.58106e-25,6.32489e-16,4.29212e-31,0.114824,6.32489e-16,1.04844e-25,1.24807e+12,1e-40,1e-40,3.91132e-29,1e-40
2.5,1e-40,3.99073e-16,1.25893e-09,0.663129,2.87727e-26,0.000247387,2.71472e-06,3.99073e-16,5.55779e-26,0.221797,1e-40,3.99073e-16,2.5058e-25,3.99073e-16,6.80255e-31,0.114824,3.99073e-16,1.66167e-25,7.8748e+11,1e-40,1e-40,6.19903e-29,1e-40
2.5,1e-40,2.51798e-16,1.58489e-09,0.663129,4.56016e-26,0.000247387,2.71472e-06,2.51798e-16,8.80851e-26,0.221797,1e-40,2.51798e-16,3.97143e-25,2.51798e-16,1.07813e-30,0.114824,2.51798e-16,2.63357e-25,4.96866e+11,1e-40,1e-40,9.8248e-29,1e-40
2.5,1e-40,1.58874e-16,1.99526e-09,0.663129,7.22736e-26,0.000247387,2.71472e-06,1.58874e-16,1.39605e-25,0.221797,1e-40,1.58874e-16,6.2943e-25,1.58874e-16,1.70872e-30,0.114824,1.58874e-16,4.17393e-25,3.13501e+11,1e-40,1e-40,1.55713e-28,1e-40
2.5,1e-40,1.00243e-16,2.51189e-09,0.663129,1.14546e-25,0.000247387,2.71472e-06,1.00243e-16,2.2126e-25,0.221797,1e-40,1.00243e-16,9.97579e-25,1.00243e-16,2.70814e-30,0.114824,1.00243e-16,6.61523e-25,1.97806e+11,1e-40,1e-40,2.46788e-28,1e-40
2.5,1e-40,6.32489e-17,3.16228e-09,0.663129,1.81543e-25,0.000247387,2.71472e-06,6.32489e-17,3.50673e-25,0.221797,1e-40,6.32489e-17,1.58106e-24,6.32489e-17,4.29212e-30,0.114824,6.32489e-17,1.04844e-24,1.24807e+11,1e-40,1e-40,3.91132e-28,1e-40
2.5,1e-40,3.99073e-17,3.98107e-09,0.663129,2.87727e-25,0.000247387,2.71472e-06,3.99073e-17,5.55779e-25,0.221797,1e-40,3.99073e-17,2.5058e-24,3.99073e-17,6.80255e-30,0.114824,3.99073e-17,1.66167e-24,7.8748e+10,1e-40,1e-40,6.19903e-28,1e-40
2.5,1e-40,2.51798e-17,5.01187e-09,0.663129,4.56016e-25,0.000247387,2.71472e-06,2.51798e-17,8.80851e-25,0.221797,1e-40,2.51798e-17,3.97143e-24,2.51798e-17,1.07813e-29,0.114824,2.51798e-17,2.63357e-24,4.96866e+10,1e-40,1e-40,9.8248e-28,1e-40
2.5,1e-40,1.58874e-17,6.30957e-09,0.663129,7.22736e-25,0.000247387,2.71472e-06,1.58874e-17,1.39605e-24,0.221797,1e-40,1.58874e-17,6.2943e-24,1.58874e-17,1.70872e-29,0.114824,1.58874e-17,4.17393e-24,3.13501e+10,1e-40,1e-40,1.55713e-27,1e-40
2.5,1e-40,1.00243e-17,7.94328e-09,0.663129,1.14546e-24,0.000247387,2.71472e-06,1.00243e-17,2.2126e-24,0.221797,1e-40,1.00243e-17,9.97579e-24,1.00243e-17,2.70814e-29,0.114824,1.00243e-17,6.61523e-24,1.97806e+10,1e-40,1e-40,2.46788e-27,1e-40
2.5,1e-40,6.32489e-18,1e-08,0.663129,1.81543e-24,0.000247387,2.71472e-06,6.32489e-18,3.50673e-24,0.221797,1e-40,6.32489e-18,1.58106e-23,6.32489e-18,4.29212e-29,0.114824,6.32489e-18,1.04844e-23,1.24807e+10,1e-40,1e-40,3.91132e-27,1e-40
2.5,1e-40,3.99073e-18,1.25893e-08,0.663129,2.87727e-24,0.000247387,2.71472e-06,3.99073e-18,5.55779e-24,0.221797,1e-40,3.99073e-18,2.5058e-23,3.99073e-18,6.80255e-29,0.114824,3.99073e-18,1.66167e-23,7.8748e+09,1e-40,1e-40,6.19903e-27,1e-40
2.5,1e-40,2.51798e-18,1.58489e-08,0.663129,4.56016e-24,0.000247387,2.71472e-06,2.51798e-18,8.80851e-24,0.221797,1e-40,2.51798e-18,3.97143e-23,2.51798e-18,1.07813e-28,0.114824,2.51798e-18,2.63357e-23,4.96866e+09,1e-40,1e-40,9.8248e-27,1e-40
2.5,1e-40,1.58874e-18,1.99526e-08,0.663129,7.22736e-24,0.000247387,2.71472e-06,1.58874e-18,1.39605e-23,0.221797,1e-40,1.58874e-18,6.2943e-23,1.58874e-18,1.70872e-28,0.114824,1.58874e-18,4.17393e-23,3.13501e+09,1e-40,1e-40,1.55713e-26,1e-40
2.5,1e-40,1.00243e-18,2.51189e-08,0.663129,1.14546e-23,0.000247387,2.71472e-06,1.00243e-18,2.2126e-23,0.221797,1e-40,1.00243e-18,9.97579e-23,1.00243e-18,2.70814e-28,0.114824,1.00243e-18,6.61523e-23,1.97806e+09,1e-40,1e-40,2.46788e-26,1e-40
2.5,1e-40,6.32489e-19,3.16228e-08,0.663129,1.81543e-23,0.000247387,2.71472e-06,6.32489e-19,3.50673e-23,0.221797,1e-40,6.32489e-19,1.58106e-22,6.32489e-19,4.29212e-28,0.114824,6.32489e-19,1.04844e-22,1.24807e+09,1e-40,1e-40,3.91132e-26,1e-40
2.5,1e-40,3.99073e-19,3.98107e-08,0.663129,2.87727e-23,0.000247387,2.71472e-06,3.99073e-19,5.55779e-23,0.221797,1e-40,3.99073e-19,2.5058e-22,3.99073e-19,6.80255e-28,0.114824,3.99073e-19,1.66167e-22,7.8748e+08,1e-40,1e-40,6.19903e-26,1e-40
2.5,1e-40,2.51798e-19,5.01187e-08,0.663129,4.56016e-23,0.000247387,2.71472e-06,2.51798e-19,8.80851e-23,0.221797,1e-40,2.51798e-19,3.97143e-22,2.51798e-19,1.07813e-27,0.114824,2.51798e-19,2.63357e-22,4.96866e+08,1e-40,1e-40,9.8248e-26,1e-40
2.5,1e-40,1.58874e-19,6.30957e-08,0.663129,7.22736e-23,0.000247387,2.71472e-06,1.58874e-19,1.39605e-22,0.221797,1e-40,1.58874e-19,6.2943e-22,1.58874e-19,1.70872e-27,0.114824,1.58874e-19,4.17393e-22,3.13501e+08,1e-40,1e-40,1.55713e-25,1e-40
2.5,1e-40,1.00243e-19,7.94328e-08,0.663129,1.14546e-22,0.000247387,2.71472e-06,1.00243e-19,2.2126e-22,0.221797,1e-40,1.00243e-19,9.97579e-22,1.00243e-19,2.70814e-27,0.114824,1.00243e-19,6.61523e-22,1.97806e+08,1e-40,1e-40,2.46788e-25,1e-40
2.5,1e-40,6.32489e-20,1e-07,0.663129,1.81543e-22,0.000247387,2.71472e-06,6.32489e-20,3.50673e-22,0.221797,1e-40,6.32489e-20,1.58106e-21,6.32489e-20,4.29212e-27,0.114824,6.32489e-20,1.04844e-21,1.24807e+08,1e-40,1e-40,3.91132e-25,1e-40
2.5,1e-40,3.99073e-20,1.25893e-07,0.663129,2.87727e-22,0.000247387,2.71472e-06,3.99073e-20,5.55779e-22,0.221797,1e-40,3.99073e-20,2.5058e-21,3.99073e-20,6.80255e-27,0.114824,3.99073e-20,1.66167e-21,7.8748e+07,1e-40,1e-40,6.19903e-25,1e-40
2.5,1e-40,2.51798e-20,1.58489e-07,0.663129,4.56016e-22,0.000247387,2.71472e-06,2.51798e-20,8.80851e-22,0.221797,1e-40,2.51798e-20,3.97143e-21,2.51798e-20,1.07813e-26,0.114824,2.51798e-20,2.63357e-21,4.96866e+07,1e-40,1e-40,9.8248e-25,1e-40
2.5,1e-40,1.58874e-20,1.99526e-07,0.663129,7.22736e-22,0.000247387,2.71472e-06,1.58874e-20,1.39605e-21,0.221797,1e-40,1.58874e-20,6.2943e-21,1.58874e-20,1.70872e-26,0.114824,1.58874e-20,4.17393e-21,3.13501e+07,1e-40,1e-40,1.55713e-24,1e-40
2.5,1e-40,1.00243e-20,2.51189e-07,0.663129,1.14546e-21,0.000247387,2.71472e-06,1.00243e-20,2.2126e-21,0.221797,1e-40,1.00243e-20,9.97579e-21,1.00243e-20,2.70814e-26,0.114824,1.00243e-20,6.61523e-21,1.97806e+07,1e-40,1e-40,2.46788e-24,1e-40
2.5,1e-40,6.32489e-21,3.16228e-07,0.663129,1.81543e-21,0.000247387,2.71472e-06,6.32489e-21,3.50673e-21,0.221797,1e-40,6.32489e-21,1.58106e-20,6.32489e-21,4.29212e-26,0.114824,6.32489e-21,1.04844e-20,1.24807e+07,1e-40,1e-40,3.91132e-24,1e-40
2.5,1e-40,3.99073e-21,3.98107e-07,0.663129,2.87727e-21,0.000247387,2.71472e-06,3.99073e-21,5.55779e-21,0.221797,1e-40,3.99073e-21,2.5058e-20,3.99073e-21,6.80255e-26,0.114824,3.99073e-21,1.66167e-20,7.8748e+06,1e-40,1e-40,6.19903e-24,1e-40
2.5,1e-40,2.51798e-21,5.01187e-07,0.663129,4.56016e-21,0.000247387,2.71472e-06,2.51798e-21,8.80851e-21,0.221797,1e-40,2.51798e-21,3.97143e-20,2.51798e-21,1.07813e-25,0.114824,2.51798e-21,2.63357e-20,4.96866e+06,1e-40,1e-40,9.8248e-24,1e-40
2.5,1e-40,1.58874e-21,6.30957e-07,0.663129,7.22736e-21,0.000247387,2.71472e-06,1.58874e-21,1.39605e-20,0.221797,1e-40,1.58874e-21,6.2943e-20,1.58874e-21,1.70872e-25,0.114824,1.58874e-21,4.17393e-20,3.13501e+06,1e-40,1e-40,1.55713e-23,1e-40
2.5,1e-40,1.00243e-21,7.94328e-07,0.663129,1.14546e-20,0.000247387,2.71472e-06,1.00243e-21,2.2126e-20,0.221797,1e-40,1.00243e-21,9.97579e-20,1.00243e-21,2.70814e-25,0.114824,1.00243e-21,6.61523e-20,1.97806e+06,1e-40,1e-40,2.46788e-23,1e-40
2.5,1e-40,6.32489e-22,1e-06,0.663129,1.81543e-20,0.000247387,2.71472e-06,6.32489e-22,3.50673e-20,0.221797,1e-40,6.32489e-22,1.58106e-19,6.32489e-22,4.29212e-25,0.114824,6.32489e-22,1.04844e-19,1.24807e+06,1e-40,1e-40,3.91132e-23,1e-40
2.5,1e-40,3.99073e-22,1.25893e-06,0.663129,2.87727e-20,0.000247387,2.71472e-06,3.99073e-22,5.55779e-20,0.221797,1e-40,3.99073e-22,2.5058e-19,3.99073e-22,6.80255e-25,0.114824,3.99073e-22,1.66167e-19,787480,1e-40,1e-40,6.19903e-23,1e-40
2.5,1e-40,2.51798e-22,1.58489e-06,0.663129,4.56016e-20,0.000247387,2.71472e-06,2.51798e-22,8.80851e-20,0.221797,1e-40,2.51798e-22,3.97143e-19,2.51798e-22,1.07813e-24,0.114824,2.51798e-22,2.63357e-19,496866,1e-40,1e-40,9.8248e-23,1e-40
2.5,1e-40,1.58874e-22,1.99526e-06,0.663129,7.22736e-20,0.000247387,2.71472e-06,1.58874e-22,1.39605e-19,0.221797,1e-40,1.58874e-22,6.2943e-19,1.58874e-22,1.70872e-24,0.114824,1.58874e-22,4.17393e-19,313501,1e-40,1e-40,1.55713e-22,1e-40
2.5,1e-40,1.00243e-22,2.51189e-06,0.663129,1.14546e-19,0.000247387,2.71472e-06,1.00243e-22,2.2126e-19,0.221797,1e-40,1.00243e-22,9.97579e-19,1.00243e-22,2.70814e-24,0.114824,1.00243e-22,6.61523e-19,197806,1e-40,1e-40,2.46788e-22,1e-40
2.5,1e-40,6.32489e-23,3.16228e-06,0.663129,1.81543e-19,0.000247387,2.71472e-06,6.32489e-23,3.50673e-19,0.221797,1e-40,6.32489e-23,1.58106e-18,6.32489e-23,4.29212e-24,0.114824,6.32489e-23,1.04844e-18,124807,1e-40,1e-40,3.91132e-22,1e-40
2.5,1e-40,3.99073e-23,3.98107e-06,0.663129,2.87727e-19,0.000247387,2.71472e-06,3.99073e-23,5.55779e-19,0.221797,1e-40,3.99073e-23,2.5058e-18,3.99073e-23,6.80255e-24,0.114824,3.99073e-23,1.66167e-18,78748,1e-40,1e-40,6.19903e-22,1e-40
2.5,1e-40,2.51798e-23,5.01187e-06,0.663129,4.56016e-19,0.000247387,2.71472e-06,2.51798e-23,8.80851e-19,0.221797,1e-40,2.51798e-23,3.97143e-18,2.51798e-23,1.07813e-23,0.114824,2.51798e-23,2.63357e-18,49686.6,1e-40,1e-40,9.8248e-22,1e-40
2.5,1e-40,1.58874e-23,6.30957e-06,0.663129,7.22736e-19,0.000247387,2.71472e-06,1.58874e-23,1.39605e-18,0.221797,1e-40,1.58874e-23,6.2943e-18,1.58874e-23,1.70872e-23,0.114824,1.58874e-23,4.17393e-18,31350.1,1e-40,1e-40,1.55713e-21,1e-40
2.5,1e-40,1.00243e-23,7.94328e-06,0.663129,1.14546e-18,0.000247387,2.71472e-06,1.00243e-23,2.2126e-18,0.221797,1e-40,1.00243e-23,9.97579e-18,1.00243e-23,2.70814e-23,0.114824,1.00243e-23,6.61523e-18,19780.6,1e-40,1e-40,2.46788e-21,1e-40
2.5,1e-40,6.32489e-24,1e-05,0.663129,1.81543e-18,0.000247387,2.71472e-06,6.32489e-24,3.50673e-18,0.221797,1e-40,6.32489e-24,1.58106e-17,6.32489e-24,4.29212e-23,0.114824,6.32489e-24,1.04844e-17,12480.7,1e-40,1e-40,3.91132e-21,1e-40
2.5,1e-40,3.99073e-24,1.25893e-05,0.663129,2.87727e-18,0.000247387,2.71472e-06,3.99073e-24,5.55779e-18,0.221797,1e-40,3.99073e-24,2.5058e-17,3.99073e-24,6.80255e-23,0.114824,3.99073e-24,1.66167e-17,7874.8,1e-40,1e-40,6.19903e-21,1e-40
2.5,1e-40,2.51798e-24,1.58489e-05,0.663129,4.56016e-18,0.000247387,2.71472e-06,2.51798e-24,8.80851e-18,0.221797,1e-40,2.51798e-24,3.97143e-17,2.51798e-24,1.07813e-22,0.114824,2.51798e-24,2.63357e-17,4968.66,1e-40,1e-40,9.8248e-21,1e-40
